months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_occupation,insured_hobbies,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_year,fraud_reported,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,incident_city_Columbus,incident_city_Hillsdale,incident_city_Northbend,incident_city_Northbrook,incident_city_Riverwood,incident_city_Springfield,property_damage_NO,property_damage_YES,police_report_available_NO,police_report_available_YES
27,28,2000,1371.78,0,451560,4,14,0,-32500,10,3,0,2,53600.0,5360,10720,37520,1,2015,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
428,54,2000,1506.21,0,453407,13,11,0,-24400,16,3,1,0,76560.0,12760,6380,57420,9,2009,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
99,32,1000,1058.21,0,618655,2,9,0,0,17,1,1,1,41130.0,4570,4570,31990,4,1999,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
107,26,2000,932.14,0,612550,11,6,40600,0,2,3,2,3,78650.0,14300,7150,57200,1,1996,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
272,41,2000,1608.34,0,466718,4,15,33300,-10600,19,1,1,1,71060.0,6460,12920,51680,10,2010,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
151,37,1000,1728.56,0,617947,4,7,54000,0,0,1,1,1,38830.0,3530,3530,31770,11,1999,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
249,43,1000,1518.46,0,606238,1,6,0,0,16,1,0,0,53500.0,5350,5350,42800,10,2015,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
177,38,2000,1540.19,0,463842,0,16,0,-74500,20,1,2,0,73700.0,7370,7370,58960,3,2001,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
190,40,2000,965.21,0,610354,3,4,36900,-53700,10,1,2,1,6300.0,630,630,5040,9,2001,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
174,36,2000,1278.75,0,461328,12,13,53200,-53800,21,3,2,2,65400.0,10900,10900,43600,4,2012,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
95,28,1000,773.99,0,458727,1,2,0,-70300,3,1,1,2,3200.0,640,320,2240,8,2014,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
371,51,1000,1532.47,0,452587,12,9,60300,-24700,7,1,0,3,75400.0,7540,15080,52780,4,2012,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2,28,1000,1340.56,0,433184,6,9,0,0,19,1,0,2,58140.0,6460,6460,45220,10,2008,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
269,44,500,1297.75,0,451280,7,5,0,-41400,15,3,0,1,98670.0,15180,15180,68310,3,2010,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
101,27,1000,600.4762499999999,0,603269,6,9,25900,0,7,1,0,3,5900.0,1180,590,4130,8,2009,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
94,30,2000,1025.54,0,442632,1,13,0,-52600,19,1,1,3,64100.0,6410,6410,51280,3,2001,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
117,28,500,1264.77,0,447300,13,19,47500,-32500,13,2,0,1,55440.0,5040,10080,40320,11,2009,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
111,27,500,1459.97,0,441783,11,19,0,0,2,3,1,2,80850.0,7350,14700,58800,5,2011,1,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
242,40,500,1238.65,0,468702,13,3,0,-44600,5,1,1,1,7480.0,680,680,6120,10,1998,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
440,61,500,1050.76,0,467942,13,12,41500,-70200,21,1,2,3,53640.0,5960,5960,41720,9,2004,1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,23,1000,1711.72,0,463678,12,0,0,0,21,3,2,2,63250.0,5750,11500,46000,3,2002,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
461,57,500,865.33,0,615220,4,9,0,0,7,3,0,1,59040.0,9840,9840,39360,4,1995,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
208,36,500,1153.49,0,432711,2,0,0,0,16,3,1,0,50500.0,10100,5050,35350,0,2004,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
279,43,2000,1281.25,0,463583,6,6,0,0,13,1,0,1,57690.0,6410,12820,38460,8,2010,1,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
244,40,500,1342.8,0,439502,11,0,0,0,2,1,1,3,5940.0,660,660,4620,12,2014,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
134,30,2000,1443.32,0,613287,3,7,0,0,19,3,0,2,47790.0,5310,5310,37170,11,1995,1,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
122,29,1000,1629.94,0,620104,8,16,0,-47100,17,1,0,1,3850.0,350,350,3150,4,2014,0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
156,31,2000,1134.08,0,446895,7,15,0,0,3,1,2,0,59000.0,5900,5900,47200,5,2013,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
232,43,500,1483.91,0,431531,6,9,0,-33600,17,3,0,1,70600.0,7060,14120,49420,13,2013,1,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
244,40,2000,1304.67,0,605408,1,0,0,-45000,5,3,1,1,61490.0,5590,11180,44720,4,2001,0,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
84,30,2000,1035.79,0,457551,10,11,44400,-51500,9,1,1,0,57640.0,5240,10480,41920,13,2010,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
394,57,500,1401.2,0,619892,2,12,51500,0,9,1,1,0,6890.0,1060,1060,4770,1,1999,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
246,45,1000,1665.45,0,445853,6,10,34400,-33100,9,3,2,2,53280.0,11840,5920,35520,12,2006,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
35,29,2000,653.66,0,475483,5,18,52100,-46900,22,3,0,0,78300.0,15660,7830,54810,2,2009,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
156,37,500,1080.13,0,606290,10,15,0,-61000,15,3,0,3,41490.0,4610,4610,32270,9,2001,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
195,36,2000,1346.18,0,611852,6,4,57800,-53300,14,3,2,3,68970.0,12540,6270,50160,3,2007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
369,55,2000,1589.54,0,444734,5,4,55400,0,6,3,2,0,85300.0,17060,8530,59710,12,2003,0,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
271,40,1000,1251.65,0,433683,7,4,71200,0,6,1,0,0,3080.0,560,280,2240,1,2012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
332,47,2000,1083.01,0,448882,2,13,91900,0,22,4,2,0,71760.0,11040,11040,49680,7,2010,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
107,26,500,974.59,0,466838,1,16,62800,0,14,3,1,0,59700.0,11940,11940,35820,9,2002,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
217,39,2000,1399.85,0,605490,7,16,49900,-19800,16,3,0,2,64920.0,10820,10820,43280,5,1997,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
